idx,sc_rdkit
O14757_Pocket2Mol_idx-in-all-generaetd-56,0.33912844455622043
O14757_Pocket2Mol_idx-in-all-generaetd-57,0.2765275388343204
O14757_Pocket2Mol_idx-in-all-generaetd-58,0.41970175434114054
O14757_Pocket2Mol_idx-in-all-generaetd-59,0.3484437022144078
O14757_Pocket2Mol_idx-in-all-generaetd-60,0.2704409898817206
O14757_Pocket2Mol_idx-in-all-generaetd-61,0.3716457468793284
O14757_Pocket2Mol_idx-in-all-generaetd-62,0.23673323989411382
O14757_Pocket2Mol_idx-in-all-generaetd-63,0.3769907326666597
O14757_Pocket2Mol_idx-in-all-generaetd-64,0.31816457490652483
O14757_Pocket2Mol_idx-in-all-generaetd-65,0.27323347662173164
O14757_Pocket2Mol_idx-in-all-generaetd-66,0.3087855575434304
O14757_Pocket2Mol_idx-in-all-generaetd-67,0.259446091066821
O14757_Pocket2Mol_idx-in-all-generaetd-68,0.30132111493521097
O14757_Pocket2Mol_idx-in-all-generaetd-69,0.3006425484725772
O14757_Pocket2Mol_idx-in-all-generaetd-70,0.3467343464044289
O14757_Pocket2Mol_idx-in-all-generaetd-71,0.3510276589325138
O14757_Pocket2Mol_idx-in-all-generaetd-72,0.3296960095787569
O14757_Pocket2Mol_idx-in-all-generaetd-73,0.27599575260843395
O14757_Pocket2Mol_idx-in-all-generaetd-74,0.3513909773480819
O14757_Pocket2Mol_idx-in-all-generaetd-75,0.32708380352715627
O14757_Pocket2Mol_idx-in-all-generaetd-76,0.36620657510617355
O14757_Pocket2Mol_idx-in-all-generaetd-77,0.3907045060931904
O14757_Pocket2Mol_idx-in-all-generaetd-78,0.40454770234970683
O14757_Pocket2Mol_idx-in-all-generaetd-79,0.3433266096827975
O14757_Pocket2Mol_idx-in-all-generaetd-80,0.3397338591704887
O14757_Pocket2Mol_idx-in-all-generaetd-81,0.2613976019800655
O14757_Pocket2Mol_idx-in-all-generaetd-82,0.3756154522397005
O14757_Pocket2Mol_idx-in-all-generaetd-83,0.3725801033226256
O14757_Pocket2Mol_idx-in-all-generaetd-84,0.36558253587252165
O14757_Pocket2Mol_idx-in-all-generaetd-85,0.27796206247797084
O14757_Pocket2Mol_idx-in-all-generaetd-86,0.317189491171123
O14757_Pocket2Mol_idx-in-all-generaetd-87,0.4484384081572228
O14757_Pocket2Mol_idx-in-all-generaetd-88,0.3809546384712987
O14757_Pocket2Mol_idx-in-all-generaetd-89,0.3323324238076272
O14757_Pocket2Mol_idx-in-all-generaetd-90,0.2746442039430533
O14757_Pocket2Mol_idx-in-all-generaetd-91,0.3411219076314743
O14757_Pocket2Mol_idx-in-all-generaetd-92,0.34121551199365935
O14757_Pocket2Mol_idx-in-all-generaetd-93,0.33597886899836676
O14757_Pocket2Mol_idx-in-all-generaetd-94,0.3725859574412236
O14757_Pocket2Mol_idx-in-all-generaetd-95,0.4702019892688135
O14757_Pocket2Mol_idx-in-all-generaetd-96,0.44484311866661935
O14757_Pocket2Mol_idx-in-all-generaetd-97,0.3531547491343435
O14757_Pocket2Mol_idx-in-all-generaetd-98,0.2754539113302259
O14757_Pocket2Mol_idx-in-all-generaetd-99,0.32432689977852613
O14757_Pocket2Mol_idx-in-all-generaetd-100,0.3508174226860321
O14757_Pocket2Mol_idx-in-all-generaetd-101,0.2998396199934188
O14757_Pocket2Mol_idx-in-all-generaetd-102,0.4097316522504697
O14757_Pocket2Mol_idx-in-all-generaetd-103,0.3267092185800811
O14757_Pocket2Mol_idx-in-all-generaetd-104,0.3070280172215487
O14757_Pocket2Mol_idx-in-all-generaetd-105,0.4608384707471838
O14757_Pocket2Mol_idx-in-all-generaetd-106,0.32511080286843463
O14757_Pocket2Mol_idx-in-all-generaetd-107,0.47591538141324763
O14757_Pocket2Mol_idx-in-all-generaetd-108,0.3159217309639861
O14757_Pocket2Mol_idx-in-all-generaetd-109,0.38383415278874233
O14757_Pocket2Mol_idx-in-all-generaetd-110,0.2602730978440069
O14757_Pocket2Mol_idx-in-all-generaetd-111,0.46590700383942973
O14757_Pocket2Mol_idx-in-all-generaetd-112,0.28332057601706795
O14757_Pocket2Mol_idx-in-all-generaetd-113,0.2274113278389057
O14757_Pocket2Mol_idx-in-all-generaetd-114,0.3214761103831641
O14757_Pocket2Mol_idx-in-all-generaetd-115,0.3680409055379862
O14757_Pocket2Mol_idx-in-all-generaetd-116,0.4040461734423544
O14757_Pocket2Mol_idx-in-all-generaetd-117,0.19946523096965346
O14757_Pocket2Mol_idx-in-all-generaetd-118,0.28222368412725807
O14757_Pocket2Mol_idx-in-all-generaetd-119,0.36892096354630266
O14757_Pocket2Mol_idx-in-all-generaetd-120,0.3995073424224499
O14757_Pocket2Mol_idx-in-all-generaetd-121,0.35601267465995756
O14757_Pocket2Mol_idx-in-all-generaetd-122,0.35961065993825303
O14757_Pocket2Mol_idx-in-all-generaetd-123,0.30728292904071713
O14757_Pocket2Mol_idx-in-all-generaetd-124,0.3357875728854113
O14757_Pocket2Mol_idx-in-all-generaetd-125,0.3116828528080826
O14757_Pocket2Mol_idx-in-all-generaetd-126,0.3405436304145545
O14757_Pocket2Mol_idx-in-all-generaetd-127,0.3225291430395825
O14757_Pocket2Mol_idx-in-all-generaetd-128,0.2200971115391013
O14757_Pocket2Mol_idx-in-all-generaetd-129,0.39113431806616233
O14757_Pocket2Mol_idx-in-all-generaetd-130,0.31449929597599924
O14757_Pocket2Mol_idx-in-all-generaetd-131,0.3474919793306108
O14757_Pocket2Mol_idx-in-all-generaetd-132,0.3389142562067344
O14757_Pocket2Mol_idx-in-all-generaetd-133,0.29859608148845856
O14757_Pocket2Mol_idx-in-all-generaetd-134,0.2687445866326903
O14757_Pocket2Mol_idx-in-all-generaetd-135,0.3682889326358471
O14757_Pocket2Mol_idx-in-all-generaetd-136,0.33096633314166585
O14757_Pocket2Mol_idx-in-all-generaetd-137,0.3738223190292969
O14757_Pocket2Mol_idx-in-all-generaetd-138,0.3682032720866355
O14757_Pocket2Mol_idx-in-all-generaetd-139,0.32356434613886265
O14757_Pocket2Mol_idx-in-all-generaetd-140,0.3719863348487622
O14757_Pocket2Mol_idx-in-all-generaetd-141,0.2788307680858971
O14757_Pocket2Mol_idx-in-all-generaetd-142,0.2796997908656783
O14757_Pocket2Mol_idx-in-all-generaetd-143,0.2999742263629455
O14757_Pocket2Mol_idx-in-all-generaetd-144,0.2772782205912281
O14757_Pocket2Mol_idx-in-all-generaetd-145,0.23202427829369326
O14757_Pocket2Mol_idx-in-all-generaetd-146,0.3774117892261055
O14757_Pocket2Mol_idx-in-all-generaetd-147,0.3897778416804396
O14757_Pocket2Mol_idx-in-all-generaetd-148,0.2657218037607131
O14757_Pocket2Mol_idx-in-all-generaetd-149,0.3576960353604288
O14757_Pocket2Mol_idx-in-all-generaetd-150,0.36847845845689325
O14757_Pocket2Mol_idx-in-all-generaetd-151,0.31476939689072825
O14757_Pocket2Mol_idx-in-all-generaetd-152,0.3778799945051057
O14757_Pocket2Mol_idx-in-all-generaetd-153,0.18953241091128442
O14757_Pocket2Mol_idx-in-all-generaetd-154,0.3656159807857161
O14757_Pocket2Mol_idx-in-all-generaetd-155,0.32894457639293917
O14757_Pocket2Mol_idx-in-all-generaetd-156,0.46405591782863875
O14757_Pocket2Mol_idx-in-all-generaetd-157,0.45687358903447284
O14757_Pocket2Mol_idx-in-all-generaetd-158,0.2927385722729757
O14757_Pocket2Mol_idx-in-all-generaetd-159,0.3250699622152244
O14757_Pocket2Mol_idx-in-all-generaetd-160,0.4873235066099944
O14757_Pocket2Mol_idx-in-all-generaetd-161,0.29957811924383726
O14757_Pocket2Mol_idx-in-all-generaetd-162,0.18791352273158538
O14757_Pocket2Mol_idx-in-all-generaetd-163,0.3672251291484707
O14757_Pocket2Mol_idx-in-all-generaetd-164,0.31411487519584513
O14757_Pocket2Mol_idx-in-all-generaetd-165,0.2668082422079656
O14757_Pocket2Mol_idx-in-all-generaetd-166,0.30158372872439254
O14757_Pocket2Mol_idx-in-all-generaetd-167,0.3795110976663431
O14757_Pocket2Mol_idx-in-all-generaetd-168,0.31586940408632846
O14757_Pocket2Mol_idx-in-all-generaetd-169,0.365409016491101
O14757_Pocket2Mol_idx-in-all-generaetd-170,0.29867808956392294
O14757_Pocket2Mol_idx-in-all-generaetd-171,0.3402949932950333
O14757_Pocket2Mol_idx-in-all-generaetd-172,0.32817969255609725
O14757_Pocket2Mol_idx-in-all-generaetd-173,0.2820322524946341
O14757_Pocket2Mol_idx-in-all-generaetd-174,0.36846781109748866
O14757_Pocket2Mol_idx-in-all-generaetd-175,0.32073182641168896
O14757_Pocket2Mol_idx-in-all-generaetd-176,0.27337322788007695
O14757_Pocket2Mol_idx-in-all-generaetd-177,0.4181696748173562
O14757_Pocket2Mol_idx-in-all-generaetd-178,0.28120110001758447
O14757_Pocket2Mol_idx-in-all-generaetd-179,0.3093702347603692
O14757_Pocket2Mol_idx-in-all-generaetd-180,0.3385569575541895
O14757_Pocket2Mol_idx-in-all-generaetd-181,0.4041787184475897
O14757_Pocket2Mol_idx-in-all-generaetd-182,0.30114083446184786
O14757_Pocket2Mol_idx-in-all-generaetd-183,0.45187446368705636
O14757_Pocket2Mol_idx-in-all-generaetd-184,0.43331534439927066
O14757_Pocket2Mol_idx-in-all-generaetd-185,0.38720718685788047
O14757_Pocket2Mol_idx-in-all-generaetd-186,0.45328253067758134
O14757_Pocket2Mol_idx-in-all-generaetd-187,0.3873194058400164
O14757_Pocket2Mol_idx-in-all-generaetd-188,0.34983763520270866
O14757_Pocket2Mol_idx-in-all-generaetd-189,0.32253748490788037
O14757_Pocket2Mol_idx-in-all-generaetd-190,0.3734170705096355
O14757_Pocket2Mol_idx-in-all-generaetd-191,0.3010058517261653
O14757_Pocket2Mol_idx-in-all-generaetd-192,0.3012875855669735
O14757_Pocket2Mol_idx-in-all-generaetd-193,0.35407520264562303
O14757_Pocket2Mol_idx-in-all-generaetd-194,0.4721093442557074
O14757_Pocket2Mol_idx-in-all-generaetd-195,0.28370192828581065
O14757_Pocket2Mol_idx-in-all-generaetd-196,0.29302979534488693
O14757_Pocket2Mol_idx-in-all-generaetd-197,0.23372573351307702
O14757_Pocket2Mol_idx-in-all-generaetd-198,0.42636209675665276
O14757_Pocket2Mol_idx-in-all-generaetd-199,0.35018829257801287
O14757_Pocket2Mol_idx-in-all-generaetd-200,0.3906432329289231
O14757_Pocket2Mol_idx-in-all-generaetd-201,0.2078408509788581
O14757_Pocket2Mol_idx-in-all-generaetd-202,0.3657677546889606
O14757_Pocket2Mol_idx-in-all-generaetd-203,0.3389831223247822
O14757_Pocket2Mol_idx-in-all-generaetd-204,0.312932746575681
O14757_Pocket2Mol_idx-in-all-generaetd-205,0.282116954806392
O14757_Pocket2Mol_idx-in-all-generaetd-206,0.3435776012021271
O14757_Pocket2Mol_idx-in-all-generaetd-207,0.31275259140560663
O14757_Pocket2Mol_idx-in-all-generaetd-208,0.3365299054219653
O14757_Pocket2Mol_idx-in-all-generaetd-209,0.3825308641360819
O14757_Pocket2Mol_idx-in-all-generaetd-210,0.47904294757155863
O14757_Pocket2Mol_idx-in-all-generaetd-211,0.3079329033044692
O14757_Pocket2Mol_idx-in-all-generaetd-212,0.2840393654072532
O14757_Pocket2Mol_idx-in-all-generaetd-213,0.31921569461120286
O14757_Pocket2Mol_idx-in-all-generaetd-214,0.32835306643536655
O14757_Pocket2Mol_idx-in-all-generaetd-215,0.3265561102763859
O14757_Pocket2Mol_idx-in-all-generaetd-216,0.5481546446860177
O14757_Pocket2Mol_idx-in-all-generaetd-217,0.3564226876395572
O14757_Pocket2Mol_idx-in-all-generaetd-218,0.2447659837382133
O14757_Pocket2Mol_idx-in-all-generaetd-219,0.27366491916496144
O14757_Pocket2Mol_idx-in-all-generaetd-220,0.23827432990214947
O14757_Pocket2Mol_idx-in-all-generaetd-221,0.32863776942077405
O14757_Pocket2Mol_idx-in-all-generaetd-222,0.4201562770069366
O14757_Pocket2Mol_idx-in-all-generaetd-223,0.3522140032087493
O14757_Pocket2Mol_idx-in-all-generaetd-224,0.3473566389936926
O14757_Pocket2Mol_idx-in-all-generaetd-225,0.3127344207679905
O14757_Pocket2Mol_idx-in-all-generaetd-226,0.30948838579005
O14757_Pocket2Mol_idx-in-all-generaetd-227,0.3087033169105307
O14757_Pocket2Mol_idx-in-all-generaetd-228,0.2254240979262116
O14757_Pocket2Mol_idx-in-all-generaetd-229,0.5750623658146159
O14757_Pocket2Mol_idx-in-all-generaetd-230,0.4969566311342424
O14757_Pocket2Mol_idx-in-all-generaetd-231,0.3805731494286882
O14757_Pocket2Mol_idx-in-all-generaetd-232,0.5154650099343592
O14757_Pocket2Mol_idx-in-all-generaetd-233,0.36451765524706503
O14757_Pocket2Mol_idx-in-all-generaetd-234,0.5058687334005149
O14757_Pocket2Mol_idx-in-all-generaetd-235,0.3158548069529469
O14757_Pocket2Mol_idx-in-all-generaetd-236,0.40319570561411083
O14757_Pocket2Mol_idx-in-all-generaetd-237,0.29260348942693726
O14757_Pocket2Mol_idx-in-all-generaetd-238,0.3252602148279366
O14757_Pocket2Mol_idx-in-all-generaetd-239,0.4055900987927318
O14757_Pocket2Mol_idx-in-all-generaetd-240,0.41932906416468285
O14757_Pocket2Mol_idx-in-all-generaetd-241,0.27050497671909174
O14757_Pocket2Mol_idx-in-all-generaetd-242,0.3050964181975151
O14757_Pocket2Mol_idx-in-all-generaetd-243,0.2776163455508782
O14757_Pocket2Mol_idx-in-all-generaetd-244,0.21792381724393783
O14757_Pocket2Mol_idx-in-all-generaetd-245,0.5569551621564859
O14757_Pocket2Mol_idx-in-all-generaetd-246,0.3022887295140565
O14757_Pocket2Mol_idx-in-all-generaetd-247,0.30657943875242577
O14757_Pocket2Mol_idx-in-all-generaetd-248,0.46507819268836886
O14757_Pocket2Mol_idx-in-all-generaetd-249,0.3902367077020016
O14757_Pocket2Mol_idx-in-all-generaetd-250,0.3535046043307253
O14757_Pocket2Mol_idx-in-all-generaetd-251,0.3176468771036555
O14757_Pocket2Mol_idx-in-all-generaetd-252,0.3667433919655266
O14757_Pocket2Mol_idx-in-all-generaetd-253,0.4677700172347551
O14757_Pocket2Mol_idx-in-all-generaetd-254,0.24105042515636393
O14757_Pocket2Mol_idx-in-all-generaetd-255,0.3479300633283478
O14757_Pocket2Mol_idx-in-all-generaetd-256,0.4335540523891558
O14757_Pocket2Mol_idx-in-all-generaetd-257,0.27508939322493486
O14757_Pocket2Mol_idx-in-all-generaetd-258,0.32161485208743346
O14757_Pocket2Mol_idx-in-all-generaetd-259,0.5353831362701742
O14757_Pocket2Mol_idx-in-all-generaetd-260,0.3028719634124278
O14757_Pocket2Mol_idx-in-all-generaetd-261,0.3752348204326016
O14757_Pocket2Mol_idx-in-all-generaetd-262,0.3136984625943175
O14757_Pocket2Mol_idx-in-all-generaetd-263,0.3226572124131918
O14757_Pocket2Mol_idx-in-all-generaetd-264,0.3779055783902542
O14757_Pocket2Mol_idx-in-all-generaetd-265,0.2869225408737437
O14757_Pocket2Mol_idx-in-all-generaetd-266,0.34568137033536817
O14757_Pocket2Mol_idx-in-all-generaetd-267,0.40863293929725975
O14757_Pocket2Mol_idx-in-all-generaetd-268,0.29253330456489135
O14757_Pocket2Mol_idx-in-all-generaetd-269,0.31518660865882897
O14757_Pocket2Mol_idx-in-all-generaetd-270,0.366601808318454
O14757_Pocket2Mol_idx-in-all-generaetd-271,0.2550323535240674
O14757_Pocket2Mol_idx-in-all-generaetd-272,0.3743674372258015
O14757_Pocket2Mol_idx-in-all-generaetd-273,0.34312040779238856
O14757_Pocket2Mol_idx-in-all-generaetd-274,0.3231143845119087
O14757_Pocket2Mol_idx-in-all-generaetd-275,0.35086541824272477
O14757_Pocket2Mol_idx-in-all-generaetd-276,0.44454446455883523
O14757_Pocket2Mol_idx-in-all-generaetd-277,0.3189660849521297
O14757_Pocket2Mol_idx-in-all-generaetd-278,0.4125257952113895
O14757_Pocket2Mol_idx-in-all-generaetd-279,0.31003256001619245
O14757_Pocket2Mol_idx-in-all-generaetd-280,0.39235454176819085
O14757_Pocket2Mol_idx-in-all-generaetd-281,0.5648384818395196
O14757_Pocket2Mol_idx-in-all-generaetd-282,0.2622864669640337
O14757_Pocket2Mol_idx-in-all-generaetd-283,0.2996876080474816
O14757_Pocket2Mol_idx-in-all-generaetd-284,0.29632453409296655
O14757_Pocket2Mol_idx-in-all-generaetd-285,0.33034191988097406
O14757_Pocket2Mol_idx-in-all-generaetd-286,0.42568206382538787
O14757_Pocket2Mol_idx-in-all-generaetd-287,0.46775072386040906
O14757_Pocket2Mol_idx-in-all-generaetd-288,0.3458612387906557
O14757_Pocket2Mol_idx-in-all-generaetd-289,0.17751086451737408
O14757_Pocket2Mol_idx-in-all-generaetd-290,0.3536458717407267
O14757_Pocket2Mol_idx-in-all-generaetd-291,0.21107553520657785
O14757_Pocket2Mol_idx-in-all-generaetd-292,0.29954895415546645
O14757_Pocket2Mol_idx-in-all-generaetd-293,0.35014797319712954
O14757_Pocket2Mol_idx-in-all-generaetd-294,0.35778074311579683
O14757_Pocket2Mol_idx-in-all-generaetd-295,0.3114667882464392
O14757_Pocket2Mol_idx-in-all-generaetd-296,0.3370885295918904
O14757_Pocket2Mol_idx-in-all-generaetd-297,0.23587958333219244
O14757_Pocket2Mol_idx-in-all-generaetd-298,0.32511959565313997
O14757_Pocket2Mol_idx-in-all-generaetd-299,0.29650280686643216
O14757_Pocket2Mol_idx-in-all-generaetd-300,0.3578251967044843
O14757_Pocket2Mol_idx-in-all-generaetd-301,0.3549814509374448
O14757_Pocket2Mol_idx-in-all-generaetd-302,0.3735264477355136
O14757_Pocket2Mol_idx-in-all-generaetd-303,0.38792547738388816
O14757_Pocket2Mol_idx-in-all-generaetd-304,0.2846124689378906
O14757_Pocket2Mol_idx-in-all-generaetd-305,0.23653834658766723
O14757_Pocket2Mol_idx-in-all-generaetd-306,0.2806128591005727
O14757_Pocket2Mol_idx-in-all-generaetd-307,0.29378674375767605
O14757_Pocket2Mol_idx-in-all-generaetd-308,0.3079180263929553
O14757_Pocket2Mol_idx-in-all-generaetd-309,0.30695471442699457
O14757_Pocket2Mol_idx-in-all-generaetd-310,0.17602204722767845
O14757_Pocket2Mol_idx-in-all-generaetd-311,0.29132330926656425
O14757_Pocket2Mol_idx-in-all-generaetd-312,0.3174756385662483
O14757_Pocket2Mol_idx-in-all-generaetd-313,0.34343903519998414
O14757_Pocket2Mol_idx-in-all-generaetd-314,0.3527895210337205
O14757_Pocket2Mol_idx-in-all-generaetd-315,0.3063530925326203
O14757_Pocket2Mol_idx-in-all-generaetd-316,0.34984496149576716
O14757_Pocket2Mol_idx-in-all-generaetd-317,0.32517287046347865
O14757_Pocket2Mol_idx-in-all-generaetd-318,0.40322198828926203
O14757_Pocket2Mol_idx-in-all-generaetd-319,0.43797646370653
O14757_Pocket2Mol_idx-in-all-generaetd-320,0.24567766011707648
O14757_Pocket2Mol_idx-in-all-generaetd-321,0.34498095803564094
O14757_Pocket2Mol_idx-in-all-generaetd-322,0.39359496256678855
O14757_Pocket2Mol_idx-in-all-generaetd-323,0.2955466349853118
O14757_Pocket2Mol_idx-in-all-generaetd-324,0.3199463255506302
O14757_Pocket2Mol_idx-in-all-generaetd-325,0.22417837512818595
O14757_Pocket2Mol_idx-in-all-generaetd-326,0.2795174295740591
O14757_Pocket2Mol_idx-in-all-generaetd-327,0.2324283427158947
O14757_Pocket2Mol_idx-in-all-generaetd-328,0.3307131093513812
O14757_Pocket2Mol_idx-in-all-generaetd-329,0.493727486190872
O14757_Pocket2Mol_idx-in-all-generaetd-330,0.27810646762445795
O14757_Pocket2Mol_idx-in-all-generaetd-331,0.3324843445834297
O14757_Pocket2Mol_idx-in-all-generaetd-332,0.3430965367303959
O14757_Pocket2Mol_idx-in-all-generaetd-333,0.28458125923584293
O14757_Pocket2Mol_idx-in-all-generaetd-334,0.21557873783453232
O14757_Pocket2Mol_idx-in-all-generaetd-335,0.36671863006918265
O14757_Pocket2Mol_idx-in-all-generaetd-336,0.30765126361044703
O14757_Pocket2Mol_idx-in-all-generaetd-337,0.33346113319684
O14757_Pocket2Mol_idx-in-all-generaetd-338,0.36066584860323403
O14757_Pocket2Mol_idx-in-all-generaetd-339,0.39001000218064263
O14757_Pocket2Mol_idx-in-all-generaetd-340,0.3416305258178022
O14757_Pocket2Mol_idx-in-all-generaetd-341,0.38099097979883234
O14757_Pocket2Mol_idx-in-all-generaetd-342,0.32322611818926705
O14757_Pocket2Mol_idx-in-all-generaetd-343,0.2576977000785281
O14757_Pocket2Mol_idx-in-all-generaetd-344,0.27841585060411167
O14757_Pocket2Mol_idx-in-all-generaetd-345,0.33656087286132935
O14757_Pocket2Mol_idx-in-all-generaetd-346,0.3213116625480927
O14757_Pocket2Mol_idx-in-all-generaetd-347,0.3644321679511384
O14757_Pocket2Mol_idx-in-all-generaetd-348,0.2786039558769684
O14757_Pocket2Mol_idx-in-all-generaetd-349,0.279891987254672
O14757_Pocket2Mol_idx-in-all-generaetd-350,0.33919038026650755
O14757_Pocket2Mol_idx-in-all-generaetd-351,0.4120862906311028
O14757_Pocket2Mol_idx-in-all-generaetd-352,0.27755197318175046
O14757_Pocket2Mol_idx-in-all-generaetd-353,0.2843237821790189
O14757_Pocket2Mol_idx-in-all-generaetd-354,0.35897126698697784
O14757_Pocket2Mol_idx-in-all-generaetd-355,0.3458253108016941
O14757_Pocket2Mol_idx-in-all-generaetd-356,0.3508192455016823
O14757_Pocket2Mol_idx-in-all-generaetd-357,0.40019099171244693
O14757_Pocket2Mol_idx-in-all-generaetd-358,0.2519291321890078
O14757_Pocket2Mol_idx-in-all-generaetd-359,0.34459058212968574
O14757_Pocket2Mol_idx-in-all-generaetd-360,0.2882964655346424
O14757_Pocket2Mol_idx-in-all-generaetd-361,0.30051225593379344
O14757_Pocket2Mol_idx-in-all-generaetd-362,0.29849178834252615
O14757_Pocket2Mol_idx-in-all-generaetd-363,0.2683970830410753
O14757_Pocket2Mol_idx-in-all-generaetd-364,0.22261068892906521
O14757_Pocket2Mol_idx-in-all-generaetd-365,0.36493868189442147
O14757_Pocket2Mol_idx-in-all-generaetd-366,0.3124411499643511
O14757_Pocket2Mol_idx-in-all-generaetd-367,0.4249895890574401
O14757_Pocket2Mol_idx-in-all-generaetd-368,0.3635479811580353
O14757_Pocket2Mol_idx-in-all-generaetd-369,0.3032666345167499
O14757_Pocket2Mol_idx-in-all-generaetd-370,0.3333541394688321
O14757_Pocket2Mol_idx-in-all-generaetd-371,0.21340705179940694
O14757_Pocket2Mol_idx-in-all-generaetd-372,0.35834419247180216
O14757_Pocket2Mol_idx-in-all-generaetd-373,0.33942844249160775
O14757_Pocket2Mol_idx-in-all-generaetd-374,0.34445541934905866
O14757_Pocket2Mol_idx-in-all-generaetd-375,0.4530304571170164
O14757_Pocket2Mol_idx-in-all-generaetd-376,0.4212617843205417
O14757_Pocket2Mol_idx-in-all-generaetd-377,0.3190568283342068
O14757_Pocket2Mol_idx-in-all-generaetd-378,0.5853841584236629
O14757_Pocket2Mol_idx-in-all-generaetd-379,0.35965443603233105
O14757_Pocket2Mol_idx-in-all-generaetd-380,0.2592236874149922
O14757_Pocket2Mol_idx-in-all-generaetd-381,0.3307030348932709
O14757_Pocket2Mol_idx-in-all-generaetd-382,0.2773765688891513
O14757_Pocket2Mol_idx-in-all-generaetd-383,0.3117228252257439
O14757_Pocket2Mol_idx-in-all-generaetd-384,0.49719219841222173
O14757_Pocket2Mol_idx-in-all-generaetd-385,0.30037308328956436
O14757_Pocket2Mol_idx-in-all-generaetd-386,0.3237225114657203
O14757_Pocket2Mol_idx-in-all-generaetd-387,0.3928887261285522
