idx,spyrmsd
O14757_Pocket2Mol_idx-in-all-generaetd-156,9.519730130591704
O14757_Pocket2Mol_idx-in-all-generaetd-157,3.1331183809285648
O14757_Pocket2Mol_idx-in-all-generaetd-158,8.798662688674433
O14757_Pocket2Mol_idx-in-all-generaetd-159,10.365548781377726
O14757_Pocket2Mol_idx-in-all-generaetd-160,8.055707083739389
O14757_Pocket2Mol_idx-in-all-generaetd-161,3.601733197537199
O14757_Pocket2Mol_idx-in-all-generaetd-162,10.704113696149708
O14757_Pocket2Mol_idx-in-all-generaetd-163,2.583828286741729
O14757_Pocket2Mol_idx-in-all-generaetd-164,11.865720493707851
O14757_Pocket2Mol_idx-in-all-generaetd-165,3.990602782092172
O14757_Pocket2Mol_idx-in-all-generaetd-166,9.008234468038218
O14757_Pocket2Mol_idx-in-all-generaetd-167,6.6545200835979745
O14757_Pocket2Mol_idx-in-all-generaetd-168,10.104844678353377
O14757_Pocket2Mol_idx-in-all-generaetd-169,7.540457515397064
O14757_Pocket2Mol_idx-in-all-generaetd-170,16.673535131977996
O14757_Pocket2Mol_idx-in-all-generaetd-171,4.817535860463946
O14757_Pocket2Mol_idx-in-all-generaetd-172,2.44921311325498
O14757_Pocket2Mol_idx-in-all-generaetd-173,2.9426076267901857
O14757_Pocket2Mol_idx-in-all-generaetd-174,12.318459679487528
O14757_Pocket2Mol_idx-in-all-generaetd-175,8.888372547811011
O14757_Pocket2Mol_idx-in-all-generaetd-176,8.828944586053122
O14757_Pocket2Mol_idx-in-all-generaetd-177,
O14757_Pocket2Mol_idx-in-all-generaetd-178,5.046073016942973
O14757_Pocket2Mol_idx-in-all-generaetd-179,12.89405791902182
O14757_Pocket2Mol_idx-in-all-generaetd-180,9.262490191620108
O14757_Pocket2Mol_idx-in-all-generaetd-181,8.877519398557775
O14757_Pocket2Mol_idx-in-all-generaetd-182,12.46913089360253
O14757_Pocket2Mol_idx-in-all-generaetd-183,11.138669777312007
O14757_Pocket2Mol_idx-in-all-generaetd-184,8.556355203163529
O14757_Pocket2Mol_idx-in-all-generaetd-185,9.466012109751306
O14757_Pocket2Mol_idx-in-all-generaetd-186,
O14757_Pocket2Mol_idx-in-all-generaetd-187,8.199324820626027
O14757_Pocket2Mol_idx-in-all-generaetd-188,1.730597117581329
O14757_Pocket2Mol_idx-in-all-generaetd-189,2.9902534445460893
O14757_Pocket2Mol_idx-in-all-generaetd-190,8.110836230101825
O14757_Pocket2Mol_idx-in-all-generaetd-191,7.42477291577949
O14757_Pocket2Mol_idx-in-all-generaetd-192,10.95996188518314
O14757_Pocket2Mol_idx-in-all-generaetd-193,
O14757_Pocket2Mol_idx-in-all-generaetd-194,7.268391906761658
O14757_Pocket2Mol_idx-in-all-generaetd-195,7.591017670847343
O14757_Pocket2Mol_idx-in-all-generaetd-196,13.174374910004705
O14757_Pocket2Mol_idx-in-all-generaetd-197,10.47660435044843
O14757_Pocket2Mol_idx-in-all-generaetd-198,5.6174745061476274
O14757_Pocket2Mol_idx-in-all-generaetd-199,9.230727392473245
O14757_Pocket2Mol_idx-in-all-generaetd-200,2.2713775624799255
O14757_Pocket2Mol_idx-in-all-generaetd-201,14.563361946091995
O14757_Pocket2Mol_idx-in-all-generaetd-202,10.939849442336797
O14757_Pocket2Mol_idx-in-all-generaetd-203,11.778246291959325
O14757_Pocket2Mol_idx-in-all-generaetd-204,9.507064449977742
O14757_Pocket2Mol_idx-in-all-generaetd-205,7.702276430651797
O14757_Pocket2Mol_idx-in-all-generaetd-206,8.924264777791926
O14757_Pocket2Mol_idx-in-all-generaetd-207,13.795818659280696
O14757_Pocket2Mol_idx-in-all-generaetd-208,10.48018807743177
O14757_Pocket2Mol_idx-in-all-generaetd-209,8.110528672606769
O14757_Pocket2Mol_idx-in-all-generaetd-210,4.599361146819589
O14757_Pocket2Mol_idx-in-all-generaetd-211,11.486749974196417
O14757_Pocket2Mol_idx-in-all-generaetd-212,8.79750917489693
O14757_Pocket2Mol_idx-in-all-generaetd-213,8.39227858870246
O14757_Pocket2Mol_idx-in-all-generaetd-214,3.5384572758267825
O14757_Pocket2Mol_idx-in-all-generaetd-215,3.588957983801699
O14757_Pocket2Mol_idx-in-all-generaetd-216,12.388051749405337
O14757_Pocket2Mol_idx-in-all-generaetd-217,2.6660391273070747
O14757_Pocket2Mol_idx-in-all-generaetd-218,10.679035411362833
O14757_Pocket2Mol_idx-in-all-generaetd-219,10.63787783326166
O14757_Pocket2Mol_idx-in-all-generaetd-220,4.476475371348707
O14757_Pocket2Mol_idx-in-all-generaetd-221,9.653413042969701
O14757_Pocket2Mol_idx-in-all-generaetd-222,2.8619920052771723
O14757_Pocket2Mol_idx-in-all-generaetd-223,9.172036643162775
O14757_Pocket2Mol_idx-in-all-generaetd-224,11.085286768443986
O14757_Pocket2Mol_idx-in-all-generaetd-225,7.999665756110801
O14757_Pocket2Mol_idx-in-all-generaetd-226,11.656613593894763
O14757_Pocket2Mol_idx-in-all-generaetd-227,10.88114119265793
O14757_Pocket2Mol_idx-in-all-generaetd-228,9.285193372850921
O14757_Pocket2Mol_idx-in-all-generaetd-229,6.869238743284698
O14757_Pocket2Mol_idx-in-all-generaetd-230,5.356331506288283
O14757_Pocket2Mol_idx-in-all-generaetd-231,3.0897522996979316
O14757_Pocket2Mol_idx-in-all-generaetd-232,12.086278528502664
O14757_Pocket2Mol_idx-in-all-generaetd-233,12.022883900714103
O14757_Pocket2Mol_idx-in-all-generaetd-234,9.464366549030045
O14757_Pocket2Mol_idx-in-all-generaetd-235,9.700562702555601
O14757_Pocket2Mol_idx-in-all-generaetd-236,8.818173682448032
O14757_Pocket2Mol_idx-in-all-generaetd-237,10.805423073018366
O14757_Pocket2Mol_idx-in-all-generaetd-238,3.2440666706932184
O14757_Pocket2Mol_idx-in-all-generaetd-239,4.034990208236889
O14757_Pocket2Mol_idx-in-all-generaetd-240,3.872411227956472
O14757_Pocket2Mol_idx-in-all-generaetd-241,11.50256475521703
O14757_Pocket2Mol_idx-in-all-generaetd-242,9.543007546307404
O14757_Pocket2Mol_idx-in-all-generaetd-243,6.062370172026081
O14757_Pocket2Mol_idx-in-all-generaetd-244,8.49943421891075
O14757_Pocket2Mol_idx-in-all-generaetd-245,9.707687328434199
O14757_Pocket2Mol_idx-in-all-generaetd-246,13.871126288666701
O14757_Pocket2Mol_idx-in-all-generaetd-247,3.5088208177046005
O14757_Pocket2Mol_idx-in-all-generaetd-248,1.3470416718693998
O14757_Pocket2Mol_idx-in-all-generaetd-249,6.870030596870432
O14757_Pocket2Mol_idx-in-all-generaetd-250,0.7638614406258943
O14757_Pocket2Mol_idx-in-all-generaetd-251,12.06177643347503
O14757_Pocket2Mol_idx-in-all-generaetd-252,6.544486474965873
O14757_Pocket2Mol_idx-in-all-generaetd-253,7.953599661068401
O14757_Pocket2Mol_idx-in-all-generaetd-254,10.694906315708296
O14757_Pocket2Mol_idx-in-all-generaetd-255,8.920549728222671
O14757_Pocket2Mol_idx-in-all-generaetd-256,0.767176198829737
O14757_Pocket2Mol_idx-in-all-generaetd-257,9.16510047132837
O14757_Pocket2Mol_idx-in-all-generaetd-258,8.309256277162339
O14757_Pocket2Mol_idx-in-all-generaetd-259,7.195155384740256
O14757_Pocket2Mol_idx-in-all-generaetd-260,8.257655815863927
O14757_Pocket2Mol_idx-in-all-generaetd-261,9.156732165805538
O14757_Pocket2Mol_idx-in-all-generaetd-262,10.47371835211607
O14757_Pocket2Mol_idx-in-all-generaetd-263,13.961795388793224
O14757_Pocket2Mol_idx-in-all-generaetd-264,1.0129608385408801
O14757_Pocket2Mol_idx-in-all-generaetd-265,11.183819236311379
O14757_Pocket2Mol_idx-in-all-generaetd-266,2.7058861351067205
O14757_Pocket2Mol_idx-in-all-generaetd-267,8.655010169469586
O14757_Pocket2Mol_idx-in-all-generaetd-268,11.690709928594007
O14757_Pocket2Mol_idx-in-all-generaetd-269,9.039140295936571
O14757_Pocket2Mol_idx-in-all-generaetd-270,7.936433112474553
O14757_Pocket2Mol_idx-in-all-generaetd-271,6.976708642921487
O14757_Pocket2Mol_idx-in-all-generaetd-272,11.540564396130101
O14757_Pocket2Mol_idx-in-all-generaetd-273,13.415657568308745
O14757_Pocket2Mol_idx-in-all-generaetd-274,3.1896776188228
O14757_Pocket2Mol_idx-in-all-generaetd-275,3.023767868771057
O14757_Pocket2Mol_idx-in-all-generaetd-276,7.646536852284872
O14757_Pocket2Mol_idx-in-all-generaetd-277,4.078442468432259
O14757_Pocket2Mol_idx-in-all-generaetd-278,7.962671789161988
O14757_Pocket2Mol_idx-in-all-generaetd-279,13.735955375042948
O14757_Pocket2Mol_idx-in-all-generaetd-280,10.205271716139128
O14757_Pocket2Mol_idx-in-all-generaetd-281,4.146449322646823
O14757_Pocket2Mol_idx-in-all-generaetd-282,10.894088272602955
O14757_Pocket2Mol_idx-in-all-generaetd-283,11.4080592438973
O14757_Pocket2Mol_idx-in-all-generaetd-284,9.677921372564063
O14757_Pocket2Mol_idx-in-all-generaetd-285,8.998126461717225
O14757_Pocket2Mol_idx-in-all-generaetd-286,7.296598455354458
O14757_Pocket2Mol_idx-in-all-generaetd-287,9.186167494618127
O14757_Pocket2Mol_idx-in-all-generaetd-288,11.404009886896082
O14757_Pocket2Mol_idx-in-all-generaetd-289,10.995276809961098
O14757_Pocket2Mol_idx-in-all-generaetd-290,8.685552396992417
O14757_Pocket2Mol_idx-in-all-generaetd-291,10.34435080348366
O14757_Pocket2Mol_idx-in-all-generaetd-292,13.816038213228103
O14757_Pocket2Mol_idx-in-all-generaetd-293,6.145949065445834
O14757_Pocket2Mol_idx-in-all-generaetd-294,9.113803863024504
O14757_Pocket2Mol_idx-in-all-generaetd-295,11.70441724044522
O14757_Pocket2Mol_idx-in-all-generaetd-296,9.368152668847088
O14757_Pocket2Mol_idx-in-all-generaetd-297,10.48512161181463
O14757_Pocket2Mol_idx-in-all-generaetd-298,11.330372833941071
O14757_Pocket2Mol_idx-in-all-generaetd-299,13.318578920425864
O14757_Pocket2Mol_idx-in-all-generaetd-300,12.670037709089184
O14757_Pocket2Mol_idx-in-all-generaetd-301,13.263567698985389
O14757_Pocket2Mol_idx-in-all-generaetd-302,3.4723380811286133
O14757_Pocket2Mol_idx-in-all-generaetd-303,8.159542164339102
O14757_Pocket2Mol_idx-in-all-generaetd-304,9.81582877606618
O14757_Pocket2Mol_idx-in-all-generaetd-305,11.720034754205141
O14757_Pocket2Mol_idx-in-all-generaetd-306,16.48407258453114
O14757_Pocket2Mol_idx-in-all-generaetd-307,10.937950390966753
O14757_Pocket2Mol_idx-in-all-generaetd-308,9.397926361206167
O14757_Pocket2Mol_idx-in-all-generaetd-309,8.067966116544437
O14757_Pocket2Mol_idx-in-all-generaetd-310,7.892184875842845
O14757_Pocket2Mol_idx-in-all-generaetd-311,8.75616252683065
O14757_Pocket2Mol_idx-in-all-generaetd-312,6.023023159788473
O14757_Pocket2Mol_idx-in-all-generaetd-313,12.03919560462496
O14757_Pocket2Mol_idx-in-all-generaetd-314,9.102689338016114
O14757_Pocket2Mol_idx-in-all-generaetd-315,11.105018428000491
O14757_Pocket2Mol_idx-in-all-generaetd-316,8.435839807320672
O14757_Pocket2Mol_idx-in-all-generaetd-317,11.860416577226893
O14757_Pocket2Mol_idx-in-all-generaetd-318,10.309795377821779
O14757_Pocket2Mol_idx-in-all-generaetd-319,9.045017121331503
O14757_Pocket2Mol_idx-in-all-generaetd-320,8.968563051116044
O14757_Pocket2Mol_idx-in-all-generaetd-321,11.055378466779333
O14757_Pocket2Mol_idx-in-all-generaetd-322,2.4445150758533085
O14757_Pocket2Mol_idx-in-all-generaetd-323,8.153717209113276
O14757_Pocket2Mol_idx-in-all-generaetd-324,2.9996409463821703
O14757_Pocket2Mol_idx-in-all-generaetd-325,9.902851639573909
O14757_Pocket2Mol_idx-in-all-generaetd-326,10.489356931211345
O14757_Pocket2Mol_idx-in-all-generaetd-327,14.640426292634093
O14757_Pocket2Mol_idx-in-all-generaetd-328,9.912846993213602
O14757_Pocket2Mol_idx-in-all-generaetd-329,7.495658789095517
O14757_Pocket2Mol_idx-in-all-generaetd-330,4.680818946776657
O14757_Pocket2Mol_idx-in-all-generaetd-331,3.107847809677203
O14757_Pocket2Mol_idx-in-all-generaetd-332,8.579507585239687
O14757_Pocket2Mol_idx-in-all-generaetd-333,14.99818903620184
O14757_Pocket2Mol_idx-in-all-generaetd-334,14.40812594435377
O14757_Pocket2Mol_idx-in-all-generaetd-335,4.113919232669488
O14757_Pocket2Mol_idx-in-all-generaetd-336,8.829766132888132
O14757_Pocket2Mol_idx-in-all-generaetd-337,1.0121538253024147
O14757_Pocket2Mol_idx-in-all-generaetd-338,11.699928912383957
O14757_Pocket2Mol_idx-in-all-generaetd-339,3.963474408363437
O14757_Pocket2Mol_idx-in-all-generaetd-340,11.143513196019672
O14757_Pocket2Mol_idx-in-all-generaetd-341,9.639289426339115
O14757_Pocket2Mol_idx-in-all-generaetd-342,7.008047623896255
O14757_Pocket2Mol_idx-in-all-generaetd-343,16.441575916611043
O14757_Pocket2Mol_idx-in-all-generaetd-344,2.7212921350283996
O14757_Pocket2Mol_idx-in-all-generaetd-345,8.635984030077344
O14757_Pocket2Mol_idx-in-all-generaetd-346,3.682605166278696
O14757_Pocket2Mol_idx-in-all-generaetd-347,10.308383290646477
O14757_Pocket2Mol_idx-in-all-generaetd-348,11.18808865542508
O14757_Pocket2Mol_idx-in-all-generaetd-349,16.45158960275885
O14757_Pocket2Mol_idx-in-all-generaetd-350,9.535150496501469
O14757_Pocket2Mol_idx-in-all-generaetd-351,8.948995565430991
O14757_Pocket2Mol_idx-in-all-generaetd-352,3.970874690983874
O14757_Pocket2Mol_idx-in-all-generaetd-353,9.726051828497088
O14757_Pocket2Mol_idx-in-all-generaetd-354,11.059611669994727
O14757_Pocket2Mol_idx-in-all-generaetd-355,8.676327195104104
O14757_Pocket2Mol_idx-in-all-generaetd-356,9.492472601187826
O14757_Pocket2Mol_idx-in-all-generaetd-357,8.493400310906665
O14757_Pocket2Mol_idx-in-all-generaetd-358,3.9833550995114293
O14757_Pocket2Mol_idx-in-all-generaetd-359,12.488626909287705
O14757_Pocket2Mol_idx-in-all-generaetd-360,9.582689188629933
O14757_Pocket2Mol_idx-in-all-generaetd-361,15.675249453975546
O14757_Pocket2Mol_idx-in-all-generaetd-362,5.151840127606496
O14757_Pocket2Mol_idx-in-all-generaetd-363,9.595297122839703
O14757_Pocket2Mol_idx-in-all-generaetd-364,11.006332019232037
O14757_Pocket2Mol_idx-in-all-generaetd-365,3.3390950237629715
O14757_Pocket2Mol_idx-in-all-generaetd-366,2.365325994780358
O14757_Pocket2Mol_idx-in-all-generaetd-367,12.389960967243224
O14757_Pocket2Mol_idx-in-all-generaetd-368,3.9318811341091595
O14757_Pocket2Mol_idx-in-all-generaetd-369,7.59597188818096
O14757_Pocket2Mol_idx-in-all-generaetd-370,5.044530846366393
O14757_Pocket2Mol_idx-in-all-generaetd-371,15.452507361311174
O14757_Pocket2Mol_idx-in-all-generaetd-372,10.258527515428433
O14757_Pocket2Mol_idx-in-all-generaetd-373,3.273359762812519
O14757_Pocket2Mol_idx-in-all-generaetd-374,
O14757_Pocket2Mol_idx-in-all-generaetd-375,8.195733272700723
O14757_Pocket2Mol_idx-in-all-generaetd-376,11.005568064463437
O14757_Pocket2Mol_idx-in-all-generaetd-377,14.69736472032467
O14757_Pocket2Mol_idx-in-all-generaetd-378,5.508778894480538
O14757_Pocket2Mol_idx-in-all-generaetd-379,3.040806262246458
O14757_Pocket2Mol_idx-in-all-generaetd-380,3.644635233320012
O14757_Pocket2Mol_idx-in-all-generaetd-381,7.052622528651067
O14757_Pocket2Mol_idx-in-all-generaetd-382,5.550784467869434
O14757_Pocket2Mol_idx-in-all-generaetd-383,9.652657525316766
O14757_Pocket2Mol_idx-in-all-generaetd-384,7.341695174161918
O14757_Pocket2Mol_idx-in-all-generaetd-385,7.871676961590177
O14757_Pocket2Mol_idx-in-all-generaetd-386,10.438770866105113
O14757_Pocket2Mol_idx-in-all-generaetd-387,9.5725629381684
O14757_Pocket2Mol_idx-in-all-generaetd-388,13.0841039578176
O14757_Pocket2Mol_idx-in-all-generaetd-389,10.103193054328228
O14757_Pocket2Mol_idx-in-all-generaetd-390,11.112470980667302
O14757_Pocket2Mol_idx-in-all-generaetd-391,11.856961603233586
O14757_Pocket2Mol_idx-in-all-generaetd-392,4.491551347154019
O14757_Pocket2Mol_idx-in-all-generaetd-393,12.931165259409847
O14757_Pocket2Mol_idx-in-all-generaetd-394,9.69404118372296
O14757_Pocket2Mol_idx-in-all-generaetd-395,14.016407549561228
O14757_Pocket2Mol_idx-in-all-generaetd-396,7.169560792587877
O14757_Pocket2Mol_idx-in-all-generaetd-397,5.950939347253746
O14757_Pocket2Mol_idx-in-all-generaetd-398,8.772030721382803
