idx,sc_rdkit
O14757_Pocket2Mol_idx-in-all-generaetd-411,0.2425210237800472
O14757_Pocket2Mol_idx-in-all-generaetd-594,0.343221634586914
O14757_Pocket2Mol_idx-in-all-generaetd-47,0.38418463781000034
O14757_Pocket2Mol_idx-in-all-generaetd-1001,0.5440221422754267
O14757_Pocket2Mol_idx-in-all-generaetd-832,0.30751414435117896
O14757_Pocket2Mol_idx-in-all-generaetd-955,0.40510917863369666
O14757_Pocket2Mol_idx-in-all-generaetd-785,0.3617403543562838
O14757_Pocket2Mol_idx-in-all-generaetd-1012,0.37102668615557755
O14757_Pocket2Mol_idx-in-all-generaetd-249,0.36420558936585473
O14757_Pocket2Mol_idx-in-all-generaetd-248,0.6405495117091377
O14757_Pocket2Mol_idx-in-all-generaetd-930,0.48604726876493975
O14757_Pocket2Mol_idx-in-all-generaetd-203,0.31238549272987537
O14757_Pocket2Mol_idx-in-all-generaetd-375,0.4735392801446543
O14757_Pocket2Mol_idx-in-all-generaetd-732,0.33336134720715943
O14757_Pocket2Mol_idx-in-all-generaetd-205,0.2584243152222144
O14757_Pocket2Mol_idx-in-all-generaetd-515,0.35432011238621214
O14757_Pocket2Mol_idx-in-all-generaetd-9,0.34519197182271005
O14757_Pocket2Mol_idx-in-all-generaetd-577,0.3767289371609551
O14757_Pocket2Mol_idx-in-all-generaetd-679,0.39580011517885016
O14757_Pocket2Mol_idx-in-all-generaetd-368,0.2665172543512197
O14757_Pocket2Mol_idx-in-all-generaetd-352,0.32419431297093404
O14757_Pocket2Mol_idx-in-all-generaetd-76,0.43611247846315315
O14757_Pocket2Mol_idx-in-all-generaetd-330,0.3764283234636956
O14757_Pocket2Mol_idx-in-all-generaetd-812,0.398296078488511
O14757_Pocket2Mol_idx-in-all-generaetd-197,0.18736179269551126
O14757_Pocket2Mol_idx-in-all-generaetd-901,0.2812951523031769
O14757_Pocket2Mol_idx-in-all-generaetd-650,0.41305860111654447
O14757_Pocket2Mol_idx-in-all-generaetd-990,0.36821982609898124
O14757_Pocket2Mol_idx-in-all-generaetd-817,0.41408803469333555
O14757_Pocket2Mol_idx-in-all-generaetd-84,0.3273934827506322
O14757_Pocket2Mol_idx-in-all-generaetd-980,0.30250187848452126
O14757_Pocket2Mol_idx-in-all-generaetd-518,0.3276146234045583
O14757_Pocket2Mol_idx-in-all-generaetd-67,0.23070096765369563
O14757_Pocket2Mol_idx-in-all-generaetd-937,0.37091618850573277
O14757_Pocket2Mol_idx-in-all-generaetd-339,0.39471509769613855
O14757_Pocket2Mol_idx-in-all-generaetd-756,0.5151575221705086
O14757_Pocket2Mol_idx-in-all-generaetd-588,0.2236813064177539
O14757_Pocket2Mol_idx-in-all-generaetd-109,0.38910119513936403
O14757_Pocket2Mol_idx-in-all-generaetd-442,0.470644603141918
O14757_Pocket2Mol_idx-in-all-generaetd-208,0.3766080915406693
O14757_Pocket2Mol_idx-in-all-generaetd-25,0.29051001588750847
O14757_Pocket2Mol_idx-in-all-generaetd-644,0.324189886047333
O14757_Pocket2Mol_idx-in-all-generaetd-392,0.334955241529313
O14757_Pocket2Mol_idx-in-all-generaetd-221,0.39425331142605335
O14757_Pocket2Mol_idx-in-all-generaetd-740,0.2609192980881583
O14757_Pocket2Mol_idx-in-all-generaetd-289,0.29990335422949743
O14757_Pocket2Mol_idx-in-all-generaetd-541,0.43902551061620837
O14757_Pocket2Mol_idx-in-all-generaetd-1005,0.25603710157820536
O14757_Pocket2Mol_idx-in-all-generaetd-514,0.42329243115222454
O14757_Pocket2Mol_idx-in-all-generaetd-532,0.5204884323499368
O14757_Pocket2Mol_idx-in-all-generaetd-895,0.23883578297075925
O14757_Pocket2Mol_idx-in-all-generaetd-443,0.2356152186991814
O14757_Pocket2Mol_idx-in-all-generaetd-32,0.3328339854625383
O14757_Pocket2Mol_idx-in-all-generaetd-111,0.4503627361536675
O14757_Pocket2Mol_idx-in-all-generaetd-386,0.3159484817170378
O14757_Pocket2Mol_idx-in-all-generaetd-337,0.39254360015181217
O14757_Pocket2Mol_idx-in-all-generaetd-5,0.19722619546972303
O14757_Pocket2Mol_idx-in-all-generaetd-699,0.36111309565607747
O14757_Pocket2Mol_idx-in-all-generaetd-281,0.48994861402072376
O14757_Pocket2Mol_idx-in-all-generaetd-847,0.26046974297495623
O14757_Pocket2Mol_idx-in-all-generaetd-338,0.39263618264893635
O14757_Pocket2Mol_idx-in-all-generaetd-993,0.4315218415364003
O14757_Pocket2Mol_idx-in-all-generaetd-952,0.3480282133304835
O14757_Pocket2Mol_idx-in-all-generaetd-222,0.37592301111898613
O14757_Pocket2Mol_idx-in-all-generaetd-611,0.5211649027939542
O14757_Pocket2Mol_idx-in-all-generaetd-735,0.46142030179520366
O14757_Pocket2Mol_idx-in-all-generaetd-668,0.41821243510098394
O14757_Pocket2Mol_idx-in-all-generaetd-503,0.37601260160001826
O14757_Pocket2Mol_idx-in-all-generaetd-303,0.48738044547561465
O14757_Pocket2Mol_idx-in-all-generaetd-145,0.3409695575729838
O14757_Pocket2Mol_idx-in-all-generaetd-811,0.33956913683463796
O14757_Pocket2Mol_idx-in-all-generaetd-944,0.49404147990568575
O14757_Pocket2Mol_idx-in-all-generaetd-345,0.30279918374554005
O14757_Pocket2Mol_idx-in-all-generaetd-720,0.35607111993264073
O14757_Pocket2Mol_idx-in-all-generaetd-293,0.4202487289020199
O14757_Pocket2Mol_idx-in-all-generaetd-648,0.4231032296888305
O14757_Pocket2Mol_idx-in-all-generaetd-599,0.28195742722176187
O14757_Pocket2Mol_idx-in-all-generaetd-272,0.33877038814187643
O14757_Pocket2Mol_idx-in-all-generaetd-1007,0.3378299194566057
O14757_Pocket2Mol_idx-in-all-generaetd-496,0.44920721895133403
O14757_Pocket2Mol_idx-in-all-generaetd-425,0.2539442360514843
O14757_Pocket2Mol_idx-in-all-generaetd-839,0.47380468991283997
O14757_Pocket2Mol_idx-in-all-generaetd-691,0.3436876389532826
O14757_Pocket2Mol_idx-in-all-generaetd-864,0.28388090190390564
O14757_Pocket2Mol_idx-in-all-generaetd-800,0.29580542785283326
O14757_Pocket2Mol_idx-in-all-generaetd-543,0.34621791060716206
O14757_Pocket2Mol_idx-in-all-generaetd-390,0.3147512293295236
O14757_Pocket2Mol_idx-in-all-generaetd-690,0.37037610649327224
O14757_Pocket2Mol_idx-in-all-generaetd-831,0.3546495418459534
O14757_Pocket2Mol_idx-in-all-generaetd-845,0.2729802759969886
O14757_Pocket2Mol_idx-in-all-generaetd-823,0.5504521998701788
O14757_Pocket2Mol_idx-in-all-generaetd-750,0.2569636638402002
O14757_Pocket2Mol_idx-in-all-generaetd-867,0.46069992196006104
O14757_Pocket2Mol_idx-in-all-generaetd-575,0.5762369540275232
O14757_Pocket2Mol_idx-in-all-generaetd-218,0.30490930103098846
O14757_Pocket2Mol_idx-in-all-generaetd-419,0.3477531157609134
O14757_Pocket2Mol_idx-in-all-generaetd-521,0.22412496537981175
O14757_Pocket2Mol_idx-in-all-generaetd-989,0.2262841520584116
O14757_Pocket2Mol_idx-in-all-generaetd-706,0.3680672351430494
O14757_Pocket2Mol_idx-in-all-generaetd-573,0.39025978034686054
O14757_Pocket2Mol_idx-in-all-generaetd-357,0.39554035422530187
O14757_Pocket2Mol_idx-in-all-generaetd-771,0.2734200101090078
O14757_Pocket2Mol_idx-in-all-generaetd-595,0.3918719804460393
O14757_Pocket2Mol_idx-in-all-generaetd-504,0.3745653838697861
O14757_Pocket2Mol_idx-in-all-generaetd-888,0.42890809033484906
O14757_Pocket2Mol_idx-in-all-generaetd-597,0.25147768571205914
O14757_Pocket2Mol_idx-in-all-generaetd-616,0.5605356596643489
O14757_Pocket2Mol_idx-in-all-generaetd-72,0.39797279378514655
O14757_Pocket2Mol_idx-in-all-generaetd-918,0.4958001898631443
O14757_Pocket2Mol_idx-in-all-generaetd-410,0.2971808122255297
O14757_Pocket2Mol_idx-in-all-generaetd-664,0.285423817933231
O14757_Pocket2Mol_idx-in-all-generaetd-490,0.39685392809928544
O14757_Pocket2Mol_idx-in-all-generaetd-402,0.32344213832724844
O14757_Pocket2Mol_idx-in-all-generaetd-713,0.37520382054763735
O14757_Pocket2Mol_idx-in-all-generaetd-571,0.2795346747085689
O14757_Pocket2Mol_idx-in-all-generaetd-159,0.3058302921292626
O14757_Pocket2Mol_idx-in-all-generaetd-885,0.2451629243046014
O14757_Pocket2Mol_idx-in-all-generaetd-549,0.3408992978274087
O14757_Pocket2Mol_idx-in-all-generaetd-274,0.30872773755557775
O14757_Pocket2Mol_idx-in-all-generaetd-157,0.45193345118455186
O14757_Pocket2Mol_idx-in-all-generaetd-633,0.5003742486584686
O14757_Pocket2Mol_idx-in-all-generaetd-567,0.2990550467391776
O14757_Pocket2Mol_idx-in-all-generaetd-804,0.37357740437966
O14757_Pocket2Mol_idx-in-all-generaetd-752,0.3465177751210309
O14757_Pocket2Mol_idx-in-all-generaetd-860,0.4711343645057472
O14757_Pocket2Mol_idx-in-all-generaetd-576,0.33606885449384244
O14757_Pocket2Mol_idx-in-all-generaetd-399,0.3436619844835757
O14757_Pocket2Mol_idx-in-all-generaetd-924,0.3124672708007224
O14757_Pocket2Mol_idx-in-all-generaetd-947,0.3356704761429484
O14757_Pocket2Mol_idx-in-all-generaetd-114,0.2300576944322432
O14757_Pocket2Mol_idx-in-all-generaetd-200,0.6582744756603216
O14757_Pocket2Mol_idx-in-all-generaetd-483,0.3628846112814002
O14757_Pocket2Mol_idx-in-all-generaetd-286,0.4599328786215162
O14757_Pocket2Mol_idx-in-all-generaetd-380,0.4167940463657076
O14757_Pocket2Mol_idx-in-all-generaetd-343,0.26787301219638454
O14757_Pocket2Mol_idx-in-all-generaetd-147,0.47966598497593527
O14757_Pocket2Mol_idx-in-all-generaetd-978,0.3733140668545131
O14757_Pocket2Mol_idx-in-all-generaetd-998,0.3605621674466075
O14757_Pocket2Mol_idx-in-all-generaetd-235,0.24266165890621938
O14757_Pocket2Mol_idx-in-all-generaetd-904,0.2789347170647432
O14757_Pocket2Mol_idx-in-all-generaetd-717,0.3855867787218043
O14757_Pocket2Mol_idx-in-all-generaetd-972,0.31505283198872963
O14757_Pocket2Mol_idx-in-all-generaetd-538,0.3654220991491226
O14757_Pocket2Mol_idx-in-all-generaetd-107,0.44650084779282156
O14757_Pocket2Mol_idx-in-all-generaetd-100,0.336215022526016
O14757_Pocket2Mol_idx-in-all-generaetd-447,0.24858475168985814
O14757_Pocket2Mol_idx-in-all-generaetd-854,0.20587520585973745
O14757_Pocket2Mol_idx-in-all-generaetd-12,0.28772563881894747
O14757_Pocket2Mol_idx-in-all-generaetd-976,0.34658494289768643
O14757_Pocket2Mol_idx-in-all-generaetd-826,0.22568886212121805
O14757_Pocket2Mol_idx-in-all-generaetd-461,0.3839984274861276
O14757_Pocket2Mol_idx-in-all-generaetd-604,0.30316515129209104
O14757_Pocket2Mol_idx-in-all-generaetd-872,0.41353128866404126
O14757_Pocket2Mol_idx-in-all-generaetd-56,0.19309757584484824
O14757_Pocket2Mol_idx-in-all-generaetd-17,0.2591769986389321
O14757_Pocket2Mol_idx-in-all-generaetd-936,0.22090198867705535
O14757_Pocket2Mol_idx-in-all-generaetd-967,0.3059168208792936
O14757_Pocket2Mol_idx-in-all-generaetd-122,0.3646951739369919
O14757_Pocket2Mol_idx-in-all-generaetd-852,0.31027479874294683
O14757_Pocket2Mol_idx-in-all-generaetd-74,0.5471901680183952
O14757_Pocket2Mol_idx-in-all-generaetd-469,0.3199303258696622
O14757_Pocket2Mol_idx-in-all-generaetd-501,0.2925838092606705
O14757_Pocket2Mol_idx-in-all-generaetd-580,0.35803746425733607
O14757_Pocket2Mol_idx-in-all-generaetd-350,0.2375002422615147
O14757_Pocket2Mol_idx-in-all-generaetd-426,0.3478564992139783
O14757_Pocket2Mol_idx-in-all-generaetd-711,0.2622998495055452
O14757_Pocket2Mol_idx-in-all-generaetd-416,0.24505456452469238
O14757_Pocket2Mol_idx-in-all-generaetd-781,0.37388895915612563
O14757_Pocket2Mol_idx-in-all-generaetd-51,0.3451573519578689
O14757_Pocket2Mol_idx-in-all-generaetd-314,0.2533131767980471
O14757_Pocket2Mol_idx-in-all-generaetd-184,0.4820194874598803
O14757_Pocket2Mol_idx-in-all-generaetd-209,0.30296481344165244
O14757_Pocket2Mol_idx-in-all-generaetd-379,0.3539947910627692
O14757_Pocket2Mol_idx-in-all-generaetd-421,0.2996411263387444
O14757_Pocket2Mol_idx-in-all-generaetd-75,0.20735656924793616
O14757_Pocket2Mol_idx-in-all-generaetd-844,0.18182656422732318
O14757_Pocket2Mol_idx-in-all-generaetd-488,0.3252288050747639
O14757_Pocket2Mol_idx-in-all-generaetd-264,0.40190429114026643
O14757_Pocket2Mol_idx-in-all-generaetd-763,0.4601690887451032
O14757_Pocket2Mol_idx-in-all-generaetd-877,0.33204408798086826
O14757_Pocket2Mol_idx-in-all-generaetd-377,0.2820207435569304
O14757_Pocket2Mol_idx-in-all-generaetd-278,0.341494588768693
O14757_Pocket2Mol_idx-in-all-generaetd-838,0.3924056984582154
O14757_Pocket2Mol_idx-in-all-generaetd-714,0.2116969001100403
O14757_Pocket2Mol_idx-in-all-generaetd-102,0.23562694667072287
O14757_Pocket2Mol_idx-in-all-generaetd-481,0.4172500902864483
O14757_Pocket2Mol_idx-in-all-generaetd-964,0.24466752311992168
O14757_Pocket2Mol_idx-in-all-generaetd-155,0.35688981907840567
O14757_Pocket2Mol_idx-in-all-generaetd-631,0.2204815698854217
O14757_Pocket2Mol_idx-in-all-generaetd-212,0.24965045089871366
O14757_Pocket2Mol_idx-in-all-generaetd-696,0.274335926791192
O14757_Pocket2Mol_idx-in-all-generaetd-136,0.3392183156669015
O14757_Pocket2Mol_idx-in-all-generaetd-658,0.30206656141682725
O14757_Pocket2Mol_idx-in-all-generaetd-138,0.21419833217788603
O14757_Pocket2Mol_idx-in-all-generaetd-29,0.39624776041969373
O14757_Pocket2Mol_idx-in-all-generaetd-276,0.4560635132827913
O14757_Pocket2Mol_idx-in-all-generaetd-366,0.3143404572800527
O14757_Pocket2Mol_idx-in-all-generaetd-1006,0.24493768860242054
O14757_Pocket2Mol_idx-in-all-generaetd-247,0.32742370198431664
O14757_Pocket2Mol_idx-in-all-generaetd-933,0.3637083276121943
O14757_Pocket2Mol_idx-in-all-generaetd-108,0.25553259035209347
O14757_Pocket2Mol_idx-in-all-generaetd-615,0.3456329786324208
O14757_Pocket2Mol_idx-in-all-generaetd-331,0.3125136167854906
O14757_Pocket2Mol_idx-in-all-generaetd-127,0.37499648296551147
O14757_Pocket2Mol_idx-in-all-generaetd-115,0.2206311178726963
O14757_Pocket2Mol_idx-in-all-generaetd-537,0.37214637573287396
O14757_Pocket2Mol_idx-in-all-generaetd-625,0.32104686849827724
O14757_Pocket2Mol_idx-in-all-generaetd-273,0.2619515814027124
O14757_Pocket2Mol_idx-in-all-generaetd-996,0.35675270780689405
O14757_Pocket2Mol_idx-in-all-generaetd-693,0.24432580776192353
O14757_Pocket2Mol_idx-in-all-generaetd-734,0.31888864202602674
O14757_Pocket2Mol_idx-in-all-generaetd-553,0.3680879014467857
O14757_Pocket2Mol_idx-in-all-generaetd-507,0.3697783761525397
O14757_Pocket2Mol_idx-in-all-generaetd-302,0.40997007794916074
O14757_Pocket2Mol_idx-in-all-generaetd-843,0.322574720960497
O14757_Pocket2Mol_idx-in-all-generaetd-700,0.3313024601158729
O14757_Pocket2Mol_idx-in-all-generaetd-583,0.25756948759417014
O14757_Pocket2Mol_idx-in-all-generaetd-861,0.30516954895353493
O14757_Pocket2Mol_idx-in-all-generaetd-346,0.3863151767934634
O14757_Pocket2Mol_idx-in-all-generaetd-85,0.24827958718754858
O14757_Pocket2Mol_idx-in-all-generaetd-667,0.3353162529009682
O14757_Pocket2Mol_idx-in-all-generaetd-224,0.2901305034159849
O14757_Pocket2Mol_idx-in-all-generaetd-589,0.3551344154915749
O14757_Pocket2Mol_idx-in-all-generaetd-269,0.2541683521360847
O14757_Pocket2Mol_idx-in-all-generaetd-433,0.26227235030628687
O14757_Pocket2Mol_idx-in-all-generaetd-449,0.3299095164724187
O14757_Pocket2Mol_idx-in-all-generaetd-423,0.37274214438555475
O14757_Pocket2Mol_idx-in-all-generaetd-513,0.3041771131631548
O14757_Pocket2Mol_idx-in-all-generaetd-638,0.41369445048147613
